,Data,IPEDSID,Year,NCAASubdivision,FBSConference,TotalExpenses,ExcessTransfersBack,OtherExpenses,Medical,CompetitionGuarantees,Recruiting,GameExpensesandTravel,FacilitiesandEquipment,CoachesCompensation,SupportandAdminCompensationw/Severance,AthleticStudentAid,TotalRevenues,OtherRevenue,"CorporateSponsorship,Advertising,Licensing",DonorContributions,CompetitionGuarantees,"NCAA/ConferenceDistributions,MediaRights,andPost-SeasonFootball",TicketSales,Institutional/GovernmentSupport,StudentFees,TotalInstitutional/GovernmentSupportandStudentFees,TotalFootballSpending,TotalFootballCoachingSalaries,AthleticsRelatedDebt,"AnnualDebtService,LeasesandRentalFeesonAthleticFacilities"
76,Ball State University,150136.0,2013,Football Bowl Subdivision,Mid-American Conference,26435661.0,0.0,1768924.0,667848.0,433865.0,444197.0,2867996.0,2597711.0,5603187.0,4289835.0,7762100.0,24794250.0,846878.0,602556.0,664428.0,1217845.0,2267454.0,646452.0,5858042.0,12690595.0,18548637.0,7510241.0,1925088.0,0.0,0.0
77,Ball State University,150136.0,2014,Football Bowl Subdivision,Mid-American Conference,28896132.0,0.0,1933627.0,850495.0,188288.0,453809.0,3465262.0,4160256.0,5511175.0,4322908.0,8010313.0,26811698.0,852410.0,825420.0,798479.0,1074924.0,2181588.0,1165762.0,7050473.0,12862642.0,19913115.0,7821804.0,1943705.0,0.0,0.0
78,Ball State University,150136.0,2015,Football Bowl Subdivision,Mid-American Conference,29147949.0,0.0,1671492.0,818473.0,1226137.0,418022.0,3101738.0,3618544.0,5863557.0,4140920.0,8289067.0,26066816.0,782670.0,258409.0,743876.0,1409281.0,2537766.0,696574.0,6405449.0,13232791.0,19638240.0,8026147.0,1998517.0,0.0,0.0
79,Ball State University,150136.0,2016,Football Bowl Subdivision,Mid-American Conference,30738719.0,0.0,1864291.0,879267.0,816273.0,463677.0,3185497.0,3915917.0,6147775.0,4516644.0,8949380.0,28837730.0,1497984.0,311319.0,350062.0,2069472.0,2715439.0,1202084.0,6171763.0,14519607.0,20691369.0,8229166.0,2180882.0,0.0,0.0
80,Ball State University,150136.0,2017,Football Bowl Subdivision,Mid-American Conference,30301494.0,0.0,2166124.0,460495.0,639868.0,544407.0,2974100.0,3939909.0,5738457.0,4587699.0,9250434.0,28850931.0,628519.0,360755.0,851423.0,811684.0,4182725.0,567573.0,6745627.0,14702624.0,21448250.0,8573438.0,1875711.0,0.0,0.0
81,Ball State University,150136.0,2018,Football Bowl Subdivision,Mid-American Conference,30693697.0,0.0,2650372.0,374929.0,1084606.0,517584.0,2864378.0,3525490.0,6092988.0,4703881.0,8879469.0,30899131.0,1406602.0,503617.0,720482.0,1626747.0,3112953.0,1125892.0,8050774.0,14352063.0,22402837.0,8014264.0,1962242.0,0.0,0.0
82,Ball State University,150136.0,2019,Football Bowl Subdivision,Mid-American Conference,29583365.0,0.0,2887743.0,344401.0,872294.0,444868.0,2782118.0,2921170.0,6311795.0,4385430.0,8633547.0,29336281.0,1149686.0,454695.0,531253.0,2040828.0,2727069.0,650747.0,8073745.0,13708257.0,21782002.0,7449850.0,2027770.0,,
83,Ball State University,150136.0,2020,Football Bowl Subdivision,Mid-American Conference,28618047.0,0.0,2462338.0,532203.0,888048.0,347197.0,2408773.0,2823435.0,6310078.0,4632926.0,8213049.0,28677035.0,913438.0,418792.0,94912.0,1112102.0,2083931.0,1564172.0,8948474.0,13541215.0,22489688.0,7541660.0,2018102.0,,
84,Ball State University,150136.0,2021,Football Bowl Subdivision,Mid-American Conference,23243252.0,0.0,1777793.0,362819.0,0.0,18716.0,1790525.0,2053300.0,5750368.0,3953288.0,7536443.0,23376436.0,380821.0,147914.0,0.0,118000.0,3005905.0,15053.0,7163143.0,12545600.0,19708743.0,5997965.0,2009559.0,0.0,0.0
85,Boise State University,142115.0,2005,Football Bowl Subdivision,Western Athletic Conference,23382826.0,0.0,3524586.0,190725.0,619978.0,374020.0,1976065.0,3949710.0,5371278.0,3903873.0,3472592.0,23466930.0,2092426.0,1610482.0,2666660.0,0.0,3190426.0,4934419.0,5656295.0,3316222.0,8972517.0,7169774.0,2506758.0,20055633.0,1673349.0
86,Boise State University,142115.0,2006,Football Bowl Subdivision,Western Athletic Conference,27778403.0,0.0,2423990.0,66437.0,565414.0,414124.0,2584282.0,6174036.0,5841386.0,4455548.0,5253186.0,27680259.0,2158430.0,2432790.0,3725311.0,1032108.0,2349934.0,5168926.0,7585147.0,3227613.0,10812760.0,6328075.0,2248044.0,18485855.0,1721397.0
87,Boise State University,142115.0,2007,Football Bowl Subdivision,Western Athletic Conference,33032443.0,0.0,4582374.0,85344.0,635114.0,456770.0,3987612.0,7073685.0,7201662.0,3578121.0,5431761.0,34287614.0,3106538.0,2418815.0,4603326.0,543201.0,5828325.0,5790413.0,8294510.0,3702486.0,11996996.0,12806403.0,3713427.0,58345290.0,2346832.0
88,Boise State University,142115.0,2008,Football Bowl Subdivision,Western Athletic Conference,32228905.0,0.0,2846728.0,155400.0,806040.0,452746.0,2773910.0,7380754.0,7006857.0,4783334.0,6023135.0,32191379.0,2765776.0,2835769.0,3630188.0,788485.0,2805479.0,7850207.0,8170868.0,3344608.0,11515476.0,9317797.0,3677011.0,58435428.0,2291721.0
89,Boise State University,142115.0,2009,Football Bowl Subdivision,Western Athletic Conference,38152878.0,0.0,2476549.0,153514.0,625208.0,417511.0,3565165.0,11788989.0,7452905.0,5541079.0,6131959.0,37811305.0,3216328.0,2953986.0,8091552.0,757827.0,3190224.0,7160803.0,8853771.0,3586814.0,12440586.0,8565297.0,3502689.0,52661586.0,4762635.0
90,Boise State University,142115.0,2010,Football Bowl Subdivision,Western Athletic Conference,45550766.0,0.0,8215015.0,130378.0,981084.0,349987.0,3426627.0,10456006.0,9613158.0,5354752.0,7023759.0,45894601.0,3598912.0,3446133.0,8144195.0,720746.0,7915209.0,8826230.0,9539965.0,3703212.0,13243177.0,20665207.0,5414352.0,49716758.0,4737661.0
91,Boise State University,142115.0,2011,Football Bowl Subdivision,Western Athletic Conference,44924859.0,0.0,3136065.0,151298.0,719770.0,461770.0,4865043.0,13013052.0,9765701.0,5766235.0,7045926.0,45203661.0,3267747.0,4351726.0,11557505.0,1806955.0,2366086.0,9174148.0,8883506.0,3795988.0,12679494.0,17861961.0,4745087.0,46502600.0,3857235.0
92,Boise State University,142115.0,2012,Football Bowl Subdivision,Mountain West Conference,50952473.0,0.0,3544889.0,159099.0,747446.0,485780.0,4667319.0,17895163.0,10046741.0,5926940.0,7479096.0,51269573.0,5715872.0,4330200.0,10930673.0,2699740.0,4994413.0,9803946.0,8985025.0,3809704.0,12794729.0,21343881.0,5148909.0,43834880.0,3772112.0
93,Boise State University,142115.0,2013,Football Bowl Subdivision,Mountain West Conference,50356211.0,0.0,5116535.0,214162.0,756821.0,518855.0,4380434.0,14633452.0,11000517.0,5842010.0,7893424.0,50209938.0,3929315.0,4397824.0,12960712.0,1832002.0,4172511.0,9544597.0,9542175.0,3830801.0,13372977.0,17690369.0,5856533.0,64087004.0,4949761.0
94,Boise State University,142115.0,2014,Football Bowl Subdivision,Mountain West Conference,52286589.0,0.0,5325853.0,859306.0,882431.0,674138.0,4338835.0,15333533.0,9900188.0,7044323.0,7927981.0,52315817.0,4943814.0,5353890.0,12648296.0,763453.0,5454080.0,9646620.0,9595565.0,3910098.0,13505664.0,21822562.0,5598437.0,60958491.0,4768979.0
95,Boise State University,142115.0,2015,Football Bowl Subdivision,Mountain West Conference,50563597.0,0.0,4573340.0,1389174.0,776676.0,678509.0,4736857.0,12976020.0,9322933.0,7590946.0,8519141.0,50140737.0,3974379.0,5173968.0,5040615.0,1877219.0,10801464.0,9065299.0,10198721.0,4009073.0,14207794.0,18799953.0,4526879.0,56080468.0,5348531.0
96,Boise State University,142115.0,2016,Football Bowl Subdivision,Mountain West Conference,52770974.0,0.0,4704286.0,787200.0,1104950.0,812384.0,5395338.0,14082368.0,9098168.0,7757611.0,9028669.0,52625057.0,4084192.0,6275891.0,11641287.0,600632.0,6865287.0,8866248.0,10518746.0,3772773.0,14291519.0,19539833.0,4176931.0,42113930.0,6324802.0
97,Boise State University,142115.0,2017,Football Bowl Subdivision,Mountain West Conference,50250682.0,0.0,2984204.0,792490.0,923050.0,824615.0,5437994.0,13069295.0,9461105.0,8136611.0,8621318.0,50283510.0,3259198.0,5131394.0,11418181.0,604134.0,7767600.0,8157000.0,10437814.0,3508190.0,13946003.0,19215143.0,4511949.0,105423071.0,6030755.0
98,Boise State University,142115.0,2018,Football Bowl Subdivision,Mountain West Conference,51631543.0,0.0,3106524.0,731923.0,801346.0,834944.0,5517917.0,13027763.0,10349761.0,8219460.0,9041905.0,51914751.0,3948257.0,5568642.0,11482860.0,574083.0,8342560.0,7112554.0,11105576.0,3780219.0,14885795.0,19556613.0,5271162.0,46024888.0,4870103.0
99,Boise State University,142115.0,2019,Football Bowl Subdivision,Mountain West Conference,52738752.0,0.0,3229748.0,937087.0,827089.0,1027276.0,5704689.0,12737401.0,10530742.0,8582888.0,9161832.0,53630136.0,2004618.0,5710258.0,13420804.0,838377.0,8295109.0,7437206.0,12106045.0,3817718.0,15923763.0,20694818.0,5298070.0,42488341.0,4389353.0
100,Boise State University,142115.0,2020,Football Bowl Subdivision,Mountain West Conference,53593213.0,0.0,3784159.0,1008879.0,989181.0,584323.0,5230223.0,12641508.0,10832991.0,9357101.0,9164849.0,54319151.0,2890804.0,7160062.0,12870053.0,714878.0,6899307.0,6911306.0,12910741.0,3962001.0,16872742.0,20066643.0,5432340.0,39476249.0,4394560.0
101,Boise State University,142115.0,2021,Football Bowl Subdivision,Mountain West Conference,40126524.0,0.0,1884250.0,957190.0,284250.0,134040.0,2396510.0,8128030.0,9333469.0,7953911.0,9054874.0,39920577.0,743264.0,3784975.0,4741755.0,2500.0,7215789.0,66167.0,19591362.0,3774765.0,23366127.0,14765240.0,4702546.0,36083977.0,3337088.0
102,Bowling Green State University,201441.0,2005,Football Bowl Subdivision,Mid-American Conference,22771233.0,0.0,3873145.0,206751.0,182458.0,436759.0,1890932.0,3404498.0,3870924.0,2797826.0,6107940.0,23323279.0,1943976.0,855197.0,3011436.0,910209.0,1379352.0,1262820.0,2045543.0,11914746.0,13960289.0,5581471.0,1254774.0,603569.0,325736.0
103,Bowling Green State University,201441.0,2006,Football Bowl Subdivision,Mid-American Conference,23119651.0,0.0,3111733.0,218206.0,144047.0,469018.0,1793871.0,4147280.0,3944920.0,2862642.0,6427934.0,23678395.0,1805147.0,798646.0,6114840.0,833375.0,977582.0,1356469.0,200108.0,11592228.0,11792336.0,5058421.0,,,
104,Bowling Green State University,201441.0,2007,Football Bowl Subdivision,Mid-American Conference,22390356.0,0.0,2535739.0,223293.0,266206.0,486034.0,1844451.0,3216067.0,4296817.0,2938408.0,6583340.0,26131392.0,1587135.0,782057.0,6067375.0,1372216.0,1035940.0,1396665.0,2412826.0,11477179.0,13890004.0,5161712.0,1481959.0,,
105,Bowling Green State University,201441.0,2008,Football Bowl Subdivision,Mid-American Conference,22388885.0,0.0,2136284.0,160604.0,187525.0,476435.0,2548965.0,2771167.0,4399821.0,2940703.0,6767383.0,24399969.0,1772534.0,1102753.0,3671948.0,1320853.0,1286989.0,1436963.0,2495277.0,11312651.0,13807928.0,5588099.0,1351892.0,,
106,Bowling Green State University,201441.0,2009,Football Bowl Subdivision,Mid-American Conference,22909251.0,0.0,2705509.0,140794.0,301236.0,476505.0,2078417.0,2805529.0,4773347.0,3133631.0,6494282.0,22500105.0,1518951.0,613097.0,1262300.0,955494.0,1137153.0,1964314.0,3419173.0,11629623.0,15048796.0,5452309.0,1907304.0,,0.0
107,Bowling Green State University,201441.0,2010,Football Bowl Subdivision,Mid-American Conference,22181874.0,0.0,1494624.0,239002.0,591509.0,443890.0,2020743.0,2987125.0,4771515.0,3026636.0,6606830.0,23425207.0,1186282.0,625119.0,3635605.0,679738.0,1512915.0,1385329.0,2598303.0,11801917.0,14400219.0,5370579.0,1592698.0,1901091.0,169189.0
108,Bowling Green State University,201441.0,2011,Football Bowl Subdivision,Mid-American Conference,21720912.0,0.0,1251366.0,236632.0,349345.0,492433.0,1846591.0,3859670.0,4569010.0,2289783.0,6826083.0,24282299.0,1283319.0,476387.0,2599398.0,1505796.0,1498775.0,1436734.0,2620013.0,12861877.0,15481890.0,5927837.0,,1673421.0,169492.0
109,Bowling Green State University,201441.0,2012,Football Bowl Subdivision,Mid-American Conference,21700925.0,0.0,985480.0,231176.0,583616.0,402568.0,1537870.0,3550529.0,5136693.0,2724504.0,6548489.0,24468150.0,1469851.0,705297.0,1075711.0,1086977.0,1415287.0,1617270.0,2646800.0,14450957.0,17097757.0,5760316.0,1843767.0,,
110,Bowling Green State University,201441.0,2013,Football Bowl Subdivision,Mid-American Conference,24079466.0,0.0,1351505.0,233568.0,738035.0,576442.0,2312459.0,4201615.0,4849237.0,3486392.0,6330212.0,27464261.0,1758437.0,554628.0,1463477.0,2006478.0,2862101.0,2166175.0,2219825.0,14433140.0,16652966.0,6667536.0,1844391.0,39180826.0,2561222.0
111,Bowling Green State University,201441.0,2014,Football Bowl Subdivision,Mid-American Conference,26677328.0,0.0,3240393.0,162456.0,628962.0,413681.0,2479743.0,4285880.0,5403791.0,3459862.0,6602560.0,26863554.0,1782824.0,756967.0,1662835.0,1379315.0,2240800.0,2189396.0,2293608.0,14557809.0,16851417.0,6746711.0,2071044.0,59969122.0,2469476.0
112,Bowling Green State University,201441.0,2015,Football Bowl Subdivision,Mid-American Conference,24949254.0,0.0,2523648.0,199362.0,826311.0,490018.0,2328527.0,2097949.0,5678071.0,4041350.0,6764017.0,24951421.0,840540.0,480811.0,2460264.0,1178578.0,2867390.0,2367084.0,351788.0,14404967.0,14756754.0,6495049.0,2008228.0,0.0,0.0
113,Bowling Green State University,201441.0,2016,Football Bowl Subdivision,Mid-American Conference,26779882.0,0.0,841487.0,385852.0,474748.0,587307.0,3370308.0,3753636.0,6326138.0,3676118.0,7364290.0,25782374.0,876861.0,484778.0,2335092.0,2444212.0,3238419.0,2258392.0,0.0,14144620.0,14144620.0,7549925.0,2232413.0,0.0,0.0
114,Bowling Green State University,201441.0,2017,Football Bowl Subdivision,Mid-American Conference,26258633.0,0.0,2247400.0,365199.0,780455.0,553703.0,3250542.0,1620043.0,5784951.0,4287083.0,7369257.0,27971787.0,792980.0,697593.0,2423745.0,1135138.0,3218568.0,2146569.0,3569090.0,13988105.0,17557194.0,7018462.0,1827377.0,0.0,0.0
115,Bowling Green State University,201441.0,2018,Football Bowl Subdivision,Mid-American Conference,26322643.0,0.0,2228527.0,408394.0,779652.0,567872.0,2882104.0,1344580.0,6286064.0,4296833.0,7528618.0,26625728.0,439706.0,605971.0,2062642.0,2180304.0,4189588.0,2018304.0,1338087.0,13791126.0,15129213.0,7432040.0,1940821.0,0.0,0.0
116,Bowling Green State University,201441.0,2019,Football Bowl Subdivision,Mid-American Conference,27325045.0,0.0,2300882.0,431110.0,710303.0,662378.0,3413935.0,1640740.0,6374876.0,4489519.0,7301301.0,27558523.0,510056.0,586442.0,2406948.0,2103764.0,3255528.0,2134733.0,2851117.0,13709934.0,16561051.0,8214383.0,2331795.0,,
117,Bowling Green State University,201441.0,2020,Football Bowl Subdivision,Mid-American Conference,25841245.0,0.0,2233265.0,371831.0,721369.0,497993.0,3121424.0,1598163.0,6398106.0,4019628.0,6879467.0,26268943.0,402179.0,756559.0,2036840.0,2661082.0,2787553.0,2092600.0,1570469.0,13961661.0,15532130.0,7568688.0,2120798.0,,
118,Bowling Green State University,201441.0,2021,Football Bowl Subdivision,Mid-American Conference,20119961.0,0.0,1687304.0,208007.0,62500.0,94146.0,1429014.0,1048146.0,5498611.0,3586069.0,6506164.0,20238705.0,46755.0,603656.0,2240950.0,303745.0,3041109.0,311914.0,1688908.0,12001668.0,13690576.0,5251594.0,1771631.0,0.0,0.0
119,California State University-Fresno,110556.0,2005,Football Bowl Subdivision,Western Athletic Conference,35173978.0,0.0,4854548.0,657031.0,608184.0,503213.0,5619099.0,4055692.0,8230534.0,6117540.0,4528138.0,37034344.0,1490576.0,2742904.0,10042027.0,1179387.0,3534550.0,10616000.0,6935627.0,493272.0,7428899.0,8515267.0,3623837.0,101614617.0,416254.0
120,California State University-Fresno,110556.0,2006,Football Bowl Subdivision,Western Athletic Conference,34456128.0,0.0,3663096.0,661565.0,885371.0,504767.0,5584769.0,4432269.0,8285180.0,6086933.0,4352179.0,36421868.0,1894780.0,2403668.0,8815446.0,1045079.0,3145148.0,11485873.0,7290329.0,341547.0,7631875.0,8949364.0,3607073.0,98230685.0,2385871.0
121,California State University-Fresno,110556.0,2007,Football Bowl Subdivision,Western Athletic Conference,33811331.0,0.0,3449385.0,796805.0,992060.0,526279.0,4670140.0,4841554.0,7731561.0,6423190.0,4380358.0,34823626.0,1527769.0,2895149.0,6425734.0,1786161.0,2371420.0,11980384.0,7468628.0,368381.0,7837010.0,7717771.0,3205719.0,93954949.0,2398110.0
122,California State University-Fresno,110556.0,2008,Football Bowl Subdivision,Western Athletic Conference,36317170.0,0.0,4131963.0,883584.0,1120411.0,514185.0,5299302.0,5144204.0,8491612.0,6374108.0,4357801.0,34648728.0,1664538.0,2495104.0,6753237.0,1422650.0,2715126.0,11502489.0,7732484.0,363101.0,8095585.0,8747388.0,3607670.0,,
123,California State University-Fresno,110556.0,2009,Football Bowl Subdivision,Western Athletic Conference,36180246.0,0.0,3727438.0,714607.0,724542.0,449878.0,5347204.0,4461139.0,9447290.0,6591878.0,4716270.0,37681108.0,1587910.0,3082293.0,6356988.0,1753145.0,2676366.0,11400979.0,8724682.0,2098746.0,10823427.0,8788406.0,3504306.0,93789530.0,3934239.0
124,California State University-Fresno,110556.0,2010,Football Bowl Subdivision,Western Athletic Conference,33167388.0,0.0,3204107.0,630828.0,454783.0,353041.0,4467026.0,3879207.0,8718885.0,6099589.0,5359921.0,33115366.0,1240337.0,2721304.0,6586865.0,1184372.0,2561136.0,9495316.0,7371882.0,1954155.0,9326036.0,7603412.0,3121486.0,91287497.0,6859014.0
125,California State University-Fresno,110556.0,2011,Football Bowl Subdivision,Western Athletic Conference,34740481.0,0.0,4155474.0,884520.0,1078427.0,344977.0,4316811.0,3661002.0,8799862.0,5747097.0,5752311.0,36368563.0,1529897.0,2900973.0,8638993.0,433705.0,2922368.0,9824885.0,8165373.0,1952369.0,10117742.0,8481273.0,3362944.0,88235320.0,7982451.0
126,California State University-Fresno,110556.0,2012,Football Bowl Subdivision,Western Athletic Conference,35612731.0,0.0,3765002.0,842564.0,1032292.0,393841.0,4690211.0,4201054.0,8736447.0,6190458.0,5760860.0,36261070.0,809680.0,2935795.0,5708880.0,1986852.0,1703389.0,7724783.0,10595302.0,4796389.0,15391691.0,8561168.0,3257417.0,85191194.0,3281563.0
127,California State University-Fresno,110556.0,2013,Football Bowl Subdivision,Mountain West Conference,38443320.0,0.0,4511533.0,730980.0,799102.0,474680.0,5668036.0,4832162.0,9387518.0,6357921.0,5681387.0,39239466.0,1383461.0,2920667.0,5610308.0,1454010.0,4702332.0,8000991.0,10440552.0,4727146.0,15167697.0,10140615.0,3900445.0,83361205.0,6544112.0
128,California State University-Fresno,110556.0,2014,Football Bowl Subdivision,Mountain West Conference,41705561.0,0.0,4733956.0,674339.0,861889.0,554221.0,6584707.0,5213037.0,10297743.0,6904687.0,5880981.0,41249576.0,1618924.0,3653306.0,5569983.0,601720.0,5776938.0,9032915.0,10172791.0,4822998.0,14995789.0,11815275.0,4730147.0,78377331.0,10823793.0
129,California State University-Fresno,110556.0,2015,Football Bowl Subdivision,Mountain West Conference,47485054.0,0.0,10159274.0,1769761.0,885943.0,649667.0,6153537.0,4302139.0,10447637.0,6764465.0,6352630.0,44671101.0,1206130.0,3465003.0,7175045.0,1356413.0,6288200.0,8920782.0,11311003.0,4948525.0,16259527.0,11306357.0,4544059.0,72716566.0,7660011.0
130,California State University-Fresno,110556.0,2016,Football Bowl Subdivision,Mountain West Conference,49739475.0,0.0,6388261.0,1803913.0,1019934.0,702870.0,6840876.0,7231935.0,10711867.0,7612968.0,7426850.0,50584238.0,1245334.0,3514816.0,10336238.0,1134287.0,5859198.0,6061448.0,17382957.0,5049959.0,22432916.0,13075558.0,4564025.0,58780711.0,10795909.0
131,California State University-Fresno,110556.0,2017,Football Bowl Subdivision,Mountain West Conference,48772386.0,0.0,4652930.0,1877385.0,852747.0,748063.0,6019537.0,5625291.0,11844223.0,9364317.0,7787894.0,51089129.0,1361306.0,3806456.0,10613852.0,1188525.0,5648402.0,5659790.0,17969517.0,4841281.0,22810798.0,14835168.0,4724268.0,54538684.0,6921142.0
132,California State University-Fresno,110556.0,2018,Football Bowl Subdivision,Mountain West Conference,55088910.0,0.0,6254493.0,1923109.0,1050695.0,698761.0,7961118.0,5149297.0,13220098.0,10402292.0,8429046.0,54642241.0,1408163.0,3866380.0,9536308.0,2886557.0,6017403.0,6695226.0,19428766.0,4803438.0,24232204.0,19499401.0,6105683.0,50966220.0,7168707.0
133,California State University-Fresno,110556.0,2019,Football Bowl Subdivision,Mountain West Conference,53078520.0,0.0,5665217.0,1941092.0,784387.0,706853.0,8005827.0,3692845.0,13900452.0,9785770.0,8596076.0,52754149.0,1830521.0,3977731.0,10353914.0,1139535.0,6065072.0,6814392.0,17906715.0,4666269.0,22572984.0,17809772.0,6668564.0,51071834.0,4358344.0
