Data,IPEDS ID,Year,NCAA Subdivision,FBS Conference,Total Expenses,Excess Transfers Back,Other Expenses,Medical,Competition Guarantees,Recruiting,Game Expenses and Travel,Facilities and Equipment,Coaches Compensation,Support and Admin Compensation w/Severance,Athletic Student Aid,Total Revenues,Other Revenue,"Corporate Sponsorship, Advertising, Licensing",Donor Contributions,Competition Guarantees ,"NCAA/Conference Distributions, Media Rights, and Post-Season Football",Ticket Sales,Institutional/Government Support,Student Fees,Total Institutional/Government Support and Student Fees,Total Academic Spending (University-Wide)
The Ohio State University,204796,2015,Football Bowl Subdivision,Big Ten Conference,"$179,455,241 ","$3,356,571 ","$13,360,121 ","$1,474,827 ","$2,707,837 ","$2,153,866 ","$16,431,783 ","$55,849,689 ","$32,136,255 ","$31,601,368 ","$20,382,924 ","$191,112,826 ","$21,661,439 ","$19,557,087 ","$37,671,357 ","$1,228,995 ","$38,797,697 ","$72,196,250 ",$0 ,$0 ,$0 ,"$2,657,421,092 "
The Ohio State University,204796,2016,Football Bowl Subdivision,Big Ten Conference,"$190,887,034 ","$2,556,068 ","$14,877,681 ","$1,770,105 ","$5,310,892 ","$2,169,543 ","$20,920,506 ","$51,858,912 ","$34,186,292 ","$35,541,708 ","$21,695,327 ","$192,823,003 ","$21,824,162 ","$19,399,190 ","$37,413,182 ","$649,180 ","$44,258,742 ","$69,278,547 ",$0 ,$0 ,$0 ,"$2,785,671,416 "
The Ohio State University,204796,2017,Football Bowl Subdivision,Big Ten Conference,"$194,277,685 ","$2,472,081 ","$17,378,788 ","$1,634,220 ","$3,278,224 ","$2,428,179 ","$22,274,411 ","$51,154,818 ","$35,194,683 ","$36,274,170 ","$22,188,112 ","$204,962,978 ","$25,360,643 ","$22,066,215 ","$41,579,614 ","$690,913 ","$47,213,062 ","$68,052,532 ",$0 ,$0 ,$0 ,"$2,892,362,532 "
The Ohio State University,204796,2018,Football Bowl Subdivision,Big Ten Conference,"$222,805,144 ","$2,873,581 ","$19,932,095 ","$1,584,380 ","$4,427,673 ","$3,042,248 ","$23,634,024 ","$55,845,965 ","$43,426,085 ","$45,048,301 ","$22,990,794 ","$221,816,699 ","$23,230,058 ","$21,774,748 ","$36,182,734 ","$261,682 ","$65,736,039 ","$74,631,439 ",$0 ,$0 ,$0 ,"$2,748,087,308 "
The Ohio State University,204796,2019,Football Bowl Subdivision,Big Ten Conference,"$236,998,226 ","$3,214,068 ","$20,390,616 ","$2,071,689 ","$10,158,444 ","$3,033,561 ","$27,455,920 ","$63,475,210 ","$43,287,578 ","$40,518,669 ","$23,392,470 ","$223,159,011 ","$24,581,522 ","$24,294,032 ","$31,458,792 ","$5,574,503 ","$73,817,669 ","$63,432,493 ",$0 ,,$0 ,"$2,777,236,302 "
The Ohio State University,204796,2020,Football Bowl Subdivision,Big Ten Conference,"$228,923,404 ","$3,603,388 ","$17,468,955 ","$2,365,099 ","$9,485,773 ","$2,110,039 ","$22,369,360 ","$66,466,775 ","$39,878,289 ","$42,640,063 ","$22,535,663 ","$244,858,930 ","$23,501,456 ","$32,273,876 ","$50,462,176 ","$319,329 ","$69,223,918 ","$69,078,176 ",$0 ,,$0 ,"$2,895,298,754 "
The Ohio State University,204796,2021,Football Bowl Subdivision,Big Ten Conference,"$171,618,051 ","$1,066,131 ","$12,472,199 ","$2,313,462 ","$226,726 ","$578,953 ","$9,503,467 ","$53,875,771 ","$39,519,318 ","$31,437,418 ","$20,624,606 ","$106,896,918 ","$11,882,405 ","$18,862,849 ","$20,694,115 ","$225,000 ","$55,225,163 ","$7,386 ",$0 ,$0 ,$0 ,
The University of Alabama,100751,2005,Football Bowl Subdivision,Southeastern Conference,"$79,073,902 ",$0 ,"$3,604,298 ","$724,989 ","$3,763,217 ","$1,288,296 ","$6,895,061 ","$29,241,372 ","$11,838,216 ","$12,500,869 ","$9,217,584 ","$86,424,376 ","$8,711,302 ","$1,475,839 ","$28,114,569 ","$1,140,208 ","$17,887,791 ","$25,555,665 ",$0 ,"$3,539,001 ","$3,539,001 ","$471,590,158 "
The University of Alabama,100751,2006,Football Bowl Subdivision,Southeastern Conference,"$81,505,340 ",$0 ,"$11,357,861 ","$839,661 ","$3,817,125 ","$1,002,410 ","$6,929,219 ","$22,152,209 ","$12,374,808 ","$14,076,285 ","$8,955,761 ","$91,040,492 ","$9,611,531 ","$1,597,359 ","$30,105,085 ","$1,106,238 ","$19,757,961 ","$25,094,314 ",$0 ,"$3,768,004 ","$3,768,004 ","$505,056,781 "
The University of Alabama,100751,2007,Football Bowl Subdivision,Southeastern Conference,"$100,768,389 ",$0 ,"$13,738,695 ","$1,116,061 ","$3,049,194 ","$1,120,865 ","$7,016,898 ","$30,770,956 ","$16,557,089 ","$16,576,883 ","$10,821,748 ","$114,468,628 ","$13,583,911 ","$3,258,552 ","$35,258,900 ","$13,722 ","$23,108,034 ","$29,726,708 ","$4,570,833 ","$4,947,968 ","$9,518,801 ","$589,136,980 "
The University of Alabama,100751,2008,Football Bowl Subdivision,Southeastern Conference,"$155,267,914 ",$0 ,"$60,070,936 ","$1,847,204 ","$2,760,640 ","$1,295,711 ","$6,200,478 ","$34,271,788 ","$18,625,729 ","$19,089,320 ","$11,106,107 ","$155,771,130 ","$44,647,000 ","$5,671,119 ","$37,580,950 ","$6,922 ","$20,206,587 ","$35,756,070 ","$11,902,483 ",$0 ,"$11,902,483 ","$636,899,726 "
The University of Alabama,100751,2009,Football Bowl Subdivision,Southeastern Conference,"$114,771,648 ",$0 ,"$21,040,713 ","$1,999,188 ","$3,227,397 ","$1,920,872 ","$9,778,792 ","$22,900,733 ","$19,436,539 ","$21,894,594 ","$12,572,820 ","$126,686,640 ","$13,665,190 ","$4,613,447 ","$37,438,951 ","$48,627 ","$28,402,601 ","$36,138,199 ","$6,379,624 ",$0 ,"$6,379,624 ","$667,800,785 "
The University of Alabama,100751,2010,Football Bowl Subdivision,Southeastern Conference,"$122,975,665 ",$0 ,"$20,863,892 ","$2,416,255 ","$2,775,073 ","$2,100,201 ","$10,896,927 ","$25,034,497 ","$22,910,560 ","$21,680,366 ","$14,297,894 ","$162,220,202 ","$28,439,593 ","$11,520,647 ","$41,926,354 ","$72,075 ","$36,948,464 ","$37,124,597 ","$6,188,473 ",$0 ,"$6,188,473 ","$713,637,530 "
The University of Alabama,100751,2011,Football Bowl Subdivision,Southeastern Conference,"$126,568,963 ",$0 ,"$17,678,523 ","$2,358,874 ","$2,716,009 ","$2,040,897 ","$10,317,540 ","$31,827,430 ","$21,497,720 ","$23,758,549 ","$14,373,422 ","$149,975,616 ","$23,548,997 ","$9,324,971 ","$36,238,006 ","$306,580 ","$36,048,436 ","$38,201,991 ","$6,306,635 ",$0 ,"$6,306,635 ","$732,168,764 "
The University of Alabama,100751,2012,Football Bowl Subdivision,Southeastern Conference,"$127,704,920 ",$0 ,"$18,014,987 ","$2,919,974 ","$4,034,788 ","$2,106,215 ","$10,245,156 ","$28,437,168 ","$23,235,796 ","$23,910,960 ","$14,799,877 ","$147,408,688 ","$15,036,615 ","$11,790,084 ","$35,867,415 ","$870,496 ","$38,400,576 ","$38,998,116 ","$6,445,386 ",$0 ,"$6,445,386 ","$747,594,142 "
